paper_id,file_name,relative_path,category,file_type,file_size,content_hash,canonical_title,authors,year,venue,doi,arxiv_id,source_url,abstract_available,full_text_available,page_count,extraction_status,extraction_quality,duplicate_group,supersedes_or_superseded_by,processing_status,notes
A38538,38538_Exploring-Domain-Generalization-and-Subpopulation-Shift-for-Generalizable-Graph-Level-Anom.pdf,Network-Cyber-Security/38538_Exploring-Domain-Generalization-and-Subpopulation-Shift-for-Generalizable-Graph-Level-Anom.pdf,Network-Cyber-Security,pdf,569508,35cd1cffa557a8acc345977a97942382a9741d7e26d9382e12beb23026cf9699,Exploring Domain Generalization and Subpopulation Shift for Generalizable Graph-Level Anomaly Detection (FGS-GLAD),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38541,38541_DGP-A-Dual-Granularity-Prompting-Framework-for-Fraud-Detection-with-Graph-Enhanced-LLMs.pdf,Network-Cyber-Security/38541_DGP-A-Dual-Granularity-Prompting-Framework-for-Fraud-Detection-with-Graph-Enhanced-LLMs.pdf,Network-Cyber-Security,pdf,406277,c5a433fbe7e8be14d0949d9690966491967eedead034aa16e20a82599d814d8a,DGP: A Dual-Granularity Prompting Framework for Fraud Detection with Graph-Enhanced LLMs,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38588,38588_Targeting-Borderline-Fraudsters-Multi-View-Hypergraph-Fraud-Detection-with-LLM-Guided-Cont.pdf,Network-Cyber-Security/38588_Targeting-Borderline-Fraudsters-Multi-View-Hypergraph-Fraud-Detection-with-LLM-Guided-Cont.pdf,Network-Cyber-Security,pdf,1911076,47192a49fb2d7efa92ab9abff392d61188bd028997ac1c9217fe251d8f1d0511,Targeting Borderline Fraudsters: Multi-View Hypergraph Fraud Detection with LLM-Guided Contrastive Learning (MH-LGC),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38682,38682_TriFusion-IDS-A-Multimodal-Graph-Tabular-Text-Contrastive-Framework-for-Cross-Dataset-Intr.pdf,Network-Cyber-Security/38682_TriFusion-IDS-A-Multimodal-Graph-Tabular-Text-Contrastive-Framework-for-Cross-Dataset-Intr.pdf,Network-Cyber-Security,pdf,777432,0123cd6c3c283848e10857719d366769e1d39b8fcf5801dc75d413b939585b97,TriFusion-IDS: A Multimodal Graph-Tabular-Text Contrastive Framework for Cross-Dataset Intrusion Detection,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A39096,39096_Towards-Multiple-Missing-Values-resistant-Unsupervised-Graph-Anomaly-Detection.pdf,Network-Cyber-Security/39096_Towards-Multiple-Missing-Values-resistant-Unsupervised-Graph-Anomaly-Detection.pdf,Network-Cyber-Security,pdf,567034,8aba417d3c9ad20aec23c75a58b3d2da4bd778f43a5f382d06d87ca05a0526a2,Towards Multiple Missing Values-resistant Unsupervised Graph Anomaly Detection,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39721,39721_SecMoE-Communication-Efficient-Secure-MoE-Inference-via-Select-Then-Compute.pdf,Network-Cyber-Security/39721_SecMoE-Communication-Efficient-Secure-MoE-Inference-via-Select-Then-Compute.pdf,Network-Cyber-Security,pdf,2084753,ea6a09d6778420708efc3e0fc1c8a2386e31488ba33297fa10b451130ab4841a,SecMoE: Communication-Efficient Secure MoE Inference via Select-Then-Compute,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39770,39770_State-Derivative-Aware-Neural-Controlled-Differential-Equations-for-Multivariate-Time-Seri.pdf,Network-Cyber-Security/39770_State-Derivative-Aware-Neural-Controlled-Differential-Equations-for-Multivariate-Time-Seri.pdf,Network-Cyber-Security,pdf,2195063,82359b936ae47eed514345518de2e5b84b1306880c5e43468cef263568ad3232,State-Derivative-Aware Neural Controlled Differential Equations for Multivariate Time Series Anomaly Detection and Diagnosis,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40100,40100_FedSEA-LLaMA-A-Secure-Efficient-and-Adaptive-Federated-Splitting-Framework-for-Large-Langu.pdf,Network-Cyber-Security/40100_FedSEA-LLaMA-A-Secure-Efficient-and-Adaptive-Federated-Splitting-Framework-for-Large-Langu.pdf,Network-Cyber-Security,pdf,1699097,ddda35a8e185c1f81fb1eaeb670c3bad1b434b0819f058c41ea03bbf6fa7f1d8,"FedSEA-LLaMA: A Secure, Efficient and Adaptive Federated Splitting Framework for Large Language Models",,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40210,40210_Towards-Effective-Offensive-Security-LLM-Agents-Hyperparameter-Tuning-LLM-as-a-Judge-and-a.pdf,Network-Cyber-Security/40210_Towards-Effective-Offensive-Security-LLM-Agents-Hyperparameter-Tuning-LLM-as-a-Judge-and-a.pdf,Network-Cyber-Security,pdf,6662238,bdd4c38a77230a577122b2ac94fd0698ff70645b093fc71774138b5266b4fcf7,"Towards Effective Offensive Security LLM Agents: Hyperparameter Tuning, LLM as a Judge, and a Lightweight CTF Benchmark",,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40815,40815_HyperGLLM-An-Efficient-Framework-for-Endpoint-Threat-Detection-via-Hypergraph-Enhanced-Lar.pdf,Network-Cyber-Security/40815_HyperGLLM-An-Efficient-Framework-for-Endpoint-Threat-Detection-via-Hypergraph-Enhanced-Lar.pdf,Network-Cyber-Security,pdf,1320085,2e74f975693e661ae0a44c958ccde66e31d71fd394817c4c267da90911ad5c10,HyperGLLM: An Efficient Framework for Endpoint Threat Detection via Hypergraph-Enhanced Large Language Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40903,40903_A-Content-Preserving-Secure-Linguistic-Steganography.pdf,Network-Cyber-Security/40903_A-Content-Preserving-Secure-Linguistic-Steganography.pdf,Network-Cyber-Security,pdf,510741,025beaded874a25bed886227a0f776ce3510dffef6527bf3b96eeff275f2cb8a,A Content-Preserving Secure Linguistic Steganography,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40925,40925_Consensus-Learning-with-Multi-Party-Perturbation-Triggers-for-Secure-Model-Access.pdf,Network-Cyber-Security/40925_Consensus-Learning-with-Multi-Party-Perturbation-Triggers-for-Secure-Model-Access.pdf,Network-Cyber-Security,pdf,18044436,6862373978460d146596cd78a4a8fce72618c75b82e5c7a329f600b8eef8f8d7,Consensus Learning with Multi-Party Perturbation Triggers for Secure Model Access,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A41065,41065_Resilience-in-Ambient-Multi-Agent-LLMs-via-Decentralized-Bio-Autonomic-Control-and-Immune.pdf,Network-Cyber-Security/41065_Resilience-in-Ambient-Multi-Agent-LLMs-via-Decentralized-Bio-Autonomic-Control-and-Immune.pdf,Network-Cyber-Security,pdf,468014,af824e92d87a7689cf23604912e89a7e6c54379dd3ad9730c2aea18dee760e5b,Resilience in Ambient Multi-Agent LLMs via Decentralized Bio-Autonomic Control and Immune-Inspired Anomaly Detection,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A41178,41178_GraphVSSM-Graph-Variational-State-Space-Model-for-Probabilistic-Spatiotemporal-Inference-o.pdf,Network-Cyber-Security/41178_GraphVSSM-Graph-Variational-State-Space-Model-for-Probabilistic-Spatiotemporal-Inference-o.pdf,Network-Cyber-Security,pdf,13806936,70bebb972ca22d2bfa0f2e01a122ab580531054e59b9214ba650c227248aa2f1,GraphVSSM: Graph Variational State-Space Model for Probabilistic Spatiotemporal Inference of Dynamic Exposure and Vulnerability for Regional Disaster Resilience Assessment,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A41464,41464_AquaSentinel-Next-Generation-AI-System-Integrating-Sensor-Networks-for-Urban-Underground-W.pdf,Network-Cyber-Security/41464_AquaSentinel-Next-Generation-AI-System-Integrating-Sensor-Networks-for-Urban-Underground-W.pdf,Network-Cyber-Security,pdf,368728,131a629f0da006bb6557d0f2af52a1c135bd094ac8dcc90b9fc12f5ea49147ee,AquaSentinel: Next-Generation AI System Integrating Sensor Networks for Urban Underground Water Pipeline Anomaly Detection via Collaborative MoE-LLM Agent Architecture,,2026,AAAI-26,,,,True,True,7,ok,high,,,card-present,
A42153,42153_Time-Series-Anomaly-Detection-with-Graph-Based-Self-Supervised-Learning-and-Foundation-Mod.pdf,Network-Cyber-Security/42153_Time-Series-Anomaly-Detection-with-Graph-Based-Self-Supervised-Learning-and-Foundation-Mod.pdf,Network-Cyber-Security,pdf,57019,33543d45ca2d9e66e68b8a9503735b0cffae16679943e8819ecc4bfa3cd720f3,Time-Series Anomaly Detection with Graph-Based Self-Supervised Learning and Foundation Models: Toward Real-World Applications,,2026,AAAI-26,,,,True,True,2,ok,high,,,card-present,
A42239,42239_Obedience-or-Vigilance-How-Large-Language-Models-React-to-Malicious-Multiple-Choice-Option.pdf,Network-Cyber-Security/42239_Obedience-or-Vigilance-How-Large-Language-Models-React-to-Malicious-Multiple-Choice-Option.pdf,Network-Cyber-Security,pdf,553828,0949aca74c56e0ffb2a4d91e4652e3bfb470fb773b4d3f3516ffc8688e32d983,Obedience or Vigilance? How Large Language Models React to Malicious Multiple-Choice Options,,2026,AAAI-26,,,,True,True,3,ok,high,,,card-present,
A42249,42249_Towards-Capable-and-Secure-Autonomous-Computer-Use-Agents-Student-Abstract.pdf,Network-Cyber-Security/42249_Towards-Capable-and-Secure-Autonomous-Computer-Use-Agents-Student-Abstract.pdf,Network-Cyber-Security,pdf,59739,539d1e46c20126b75fa56d8f2ff007befe2bf15aef9f4e0dad2287ddaf8c7bdb,Towards Capable and Secure Autonomous Computer-Use Agents,,2026,AAAI-26,,,,True,True,3,ok,high,,,card-present,
A42318,42318_When-AI-Meets-AI-A-Game-Theoretic-Defense-Framework-Against-AI-Empowered-Cyber-Threats.pdf,Network-Cyber-Security/42318_When-AI-Meets-AI-A-Game-Theoretic-Defense-Framework-Against-AI-Empowered-Cyber-Threats.pdf,Network-Cyber-Security,pdf,231393,954b84f054d4f40d2ecb2cf0ae32f5fc4987886792dac74d36e4ef847d703fc1,When AI Meets AI: A Game-Theoretic Defense Framework Against AI-Empowered Cyber Threats,,2026,AAAI-26,,,,True,True,3,ok,high,,,card-present,
A42369,42369_VulnBench-A-Comprehensive-Benchmark-for-Transformer-Based-Vulnerability-Detection.pdf,Network-Cyber-Security/42369_VulnBench-A-Comprehensive-Benchmark-for-Transformer-Based-Vulnerability-Detection.pdf,Network-Cyber-Security,pdf,64932,5e32d309c751721b457bcfd950dbd283d275b21d74bc79d9a06b78c4dfb5d421,VulnBench: A Comprehensive Benchmark for Transformer-Based Vulnerability Detection,,2026,AAAI-26,,,,True,True,3,ok,high,,,card-present,
A42470,42470_Attention-to-Threat-Relevant-Objects-Reasoning-Detection-in-Autonomous-Driving-via-Multimo.pdf,Network-Cyber-Security/42470_Attention-to-Threat-Relevant-Objects-Reasoning-Detection-in-Autonomous-Driving-via-Multimo.pdf,Network-Cyber-Security,pdf,6261744,acbfb561054681589a27077b7e222208f7bea2229f0077dc5df4835f68223b2b,Attention to Threat-Relevant Objects: Reasoning Detection in Autonomous Driving via Multimodal Large Language Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37135,37135_PriAgent-A-Collaborative-Multi-Agent-Framework-for-Auditing-Android-Privacy-Compliance.pdf,Privacy-Protection/37135_PriAgent-A-Collaborative-Multi-Agent-Framework-for-Auditing-Android-Privacy-Compliance.pdf,Privacy-Protection,pdf,742378,eab8c1bab76f3469e19c26b96369edf33a60e37e04afe5f7acc8de9103e2ad08,PriAgent: A Collaborative Multi-Agent Framework for Auditing Android Privacy Compliance,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37244,37244_FastDriveVLA-Efficient-End-to-End-Driving-via-Plug-and-Play-Reconstruction-based-Token-Pru.pdf,Privacy-Protection/37244_FastDriveVLA-Efficient-End-to-End-Driving-via-Plug-and-Play-Reconstruction-based-Token-Pru.pdf,Privacy-Protection,pdf,13178514,5336214339ab304200717e1b421af6d3111d1ade23f98587ee4851c818163d9b,FastDriveVLA: Efficient End-to-End Driving via Plug-and-Play Reconstruction-based Token Pruning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37284,37284_StegaVAR-Privacy-Preserving-Video-Action-Recognition-via-Steganographic-Domain-Analysis.pdf,Privacy-Protection/37284_StegaVAR-Privacy-Preserving-Video-Action-Recognition-via-Steganographic-Domain-Analysis.pdf,Privacy-Protection,pdf,1256117,40f4ddca9db742f1267134b0803fac30ae4d7c5b1f55fb754113c282f6093ccb,StegaVAR: Privacy-Preserving Video Action Recognition via Steganographic Domain Analysis,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37472,37472_EVOKE-Efficient-and-High-Fidelity-EEG-to-Video-Reconstruction-via-Decoupling-Implicit-Neur.pdf,Privacy-Protection/37472_EVOKE-Efficient-and-High-Fidelity-EEG-to-Video-Reconstruction-via-Decoupling-Implicit-Neur.pdf,Privacy-Protection,pdf,8570528,7ff67211f985bb9897fc59301c6bad123e4c16daade429072cda83e7e90f5941,EVOKE: Efficient and High-Fidelity EEG-to-Video Reconstruction via Decoupling Implicit Neural Representation,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37499,37499_Easy-to-Learn-Yet-Hard-to-Forget-Towards-Robust-Unlearning-Under-Bias.pdf,Privacy-Protection/37499_Easy-to-Learn-Yet-Hard-to-Forget-Towards-Robust-Unlearning-Under-Bias.pdf,Privacy-Protection,pdf,8831538,93bd82f4f58768dc6ede38ba6e018639fef0df723cf54e19dfe869c7500150f0,"Easy to Learn, Yet Hard to Forget: Towards Robust Unlearning Under Bias (CUPID)",,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37551,37551_TubeRMC-Tube-conditioned-Reconstruction-with-Mutual-Constraints-for-Weakly-supervised-Spat.pdf,Privacy-Protection/37551_TubeRMC-Tube-conditioned-Reconstruction-with-Mutual-Constraints-for-Weakly-supervised-Spat.pdf,Privacy-Protection,pdf,6639349,5c2762c0941a4049b7a7ded8a4a88473a1d777963bba86c36484965ecb631d80,TubeRMC: Tube-conditioned Reconstruction with Mutual Constraints for Weakly-supervised Spatio-Temporal Video Grounding,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37735,37735_Copyright-Infringement-Detection-in-Text-to-Image-Diffusion-Models-via-Differential-Privac.pdf,Privacy-Protection/37735_Copyright-Infringement-Detection-in-Text-to-Image-Diffusion-Models-via-Differential-Privac.pdf,Privacy-Protection,pdf,7673196,55c7bba72c563b233918b76aea2cd9b7f3c078f44fbe66e1eb59e636bc52595b,Copyright Infringement Detection in Text-to-Image Diffusion Models via Differential Privacy (DPM),,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A37743,37743_Enhanced-Privacy-Leakage-from-Noise-Perturbed-Gradients-via-Gradient-Guided-Conditional-Di.pdf,Privacy-Protection/37743_Enhanced-Privacy-Leakage-from-Noise-Perturbed-Gradients-via-Gradient-Guided-Conditional-Di.pdf,Privacy-Protection,pdf,9793408,edf8554070b9f977c7dd93f5268ca3278aefec8be0548814dfc89c63afa47e24,Enhanced Privacy Leakage from Noise-Perturbed Gradients via Gradient-Guided Conditional Diffusion Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37748,37748_Image-Content-Matters-An-Image-Content-Aware-State-Space-Model-for-Accelerated-MRI-Reconst.pdf,Privacy-Protection/37748_Image-Content-Matters-An-Image-Content-Aware-State-Space-Model-for-Accelerated-MRI-Reconst.pdf,Privacy-Protection,pdf,2437024,1999942c736fbae768428364dcd3feb7fca3207d31e1dd492b1bea842cbb6bd9,Image Content Matters: An Image Content Aware State Space Model for Accelerated MRI Reconstruction,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37854,37854_DP-GenG-Differentially-Private-Dataset-Distillation-Guided-by-DP-Generated-Data.pdf,Privacy-Protection/37854_DP-GenG-Differentially-Private-Dataset-Distillation-Guided-by-DP-Generated-Data.pdf,Privacy-Protection,pdf,778527,560eade9120e2ab23a55485c3067fb1311d90a8ee9979ec9354699bca3c4e152,DP-GenG: Differentially Private Dataset Distillation Guided by DP-Generated Data,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37930,37930_AEDR-Training-Free-AI-Generated-Image-Attribution-via-Autoencoder-Double-Reconstruction.pdf,Privacy-Protection/37930_AEDR-Training-Free-AI-Generated-Image-Attribution-via-Autoencoder-Double-Reconstruction.pdf,Privacy-Protection,pdf,2659611,e7b715c81280c0585631fc669c6ca241e3114a608b3dc75ebaac94e1d419c66c,AEDR: Training-Free AI-Generated Image Attribution via Autoencoder Double-Reconstruction,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A37979,37979_Slender3D-Curve-Guided-Multi-View-Reconstruction-of-Slender-Structures.pdf,Privacy-Protection/37979_Slender3D-Curve-Guided-Multi-View-Reconstruction-of-Slender-Structures.pdf,Privacy-Protection,pdf,10013982,3407ddf5a21366ba0bded783591c9ff2d5adc24fa0747831b10bf0d3a3216090,Slender3D: Curve-Guided Multi-View Reconstruction of Slender Structures,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38004,38004_MCGS-Markov-Chain-Gaussian-Splatting-for-Dynamic-Scenes-Reconstruction.pdf,Privacy-Protection/38004_MCGS-Markov-Chain-Gaussian-Splatting-for-Dynamic-Scenes-Reconstruction.pdf,Privacy-Protection,pdf,6732391,ddea7b4cffb11c27a891d10721630c25dff6034d18d768b6ec956c20133e2f04,MCGS: Markov Chain Gaussian Splatting for Dynamic Scenes Reconstruction,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A38016,38016_RPGen-Robust-and-Differentially-Private-Synthetic-Image-Generation.pdf,Privacy-Protection/38016_RPGen-Robust-and-Differentially-Private-Synthetic-Image-Generation.pdf,Privacy-Protection,pdf,5114483,a26da3a2cb74c7ad195e4ae262cb0557fd06c566cc03d405362b5a27f773a777,RPGen: Robust and Differentially Private Synthetic Image Generation,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38021,38021_Towards-Privacy-Protected-Generalized-Gaze-Estimation-Using-Diffusion-Models-and-Domain-St.pdf,Privacy-Protection/38021_Towards-Privacy-Protected-Generalized-Gaze-Estimation-Using-Diffusion-Models-and-Domain-St.pdf,Privacy-Protection,pdf,1376836,69f85df39d765d959a8bc849d83c83adee590e529e10424204a1100203da576c,Towards Privacy-Protected Generalized Gaze Estimation Using Diffusion Models and Domain Stability Adaptation Framework,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38130,38130_TSPE-GS-Probabilistic-Depth-Extraction-for-Semi-Transparent-Surface-Reconstruction-via-3D.pdf,Privacy-Protection/38130_TSPE-GS-Probabilistic-Depth-Extraction-for-Semi-Transparent-Surface-Reconstruction-via-3D.pdf,Privacy-Protection,pdf,4774947,1a278647672a8223011ec214a6affc64cda77714d8239ed2a9737a6a6f8f55a4,TSPE-GS: Probabilistic Depth Extraction for Semi-Transparent Surface Reconstruction via 3D Gaussian Splatting,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38196,38196_PeriUn-Enhancing-Unlearning-by-Selectively-Forgetting-Peripheral-Samples.pdf,Privacy-Protection/38196_PeriUn-Enhancing-Unlearning-by-Selectively-Forgetting-Peripheral-Samples.pdf,Privacy-Protection,pdf,2187127,4e707d8c4cdc9575846d9635e32dfc6e1112db84b7a5128cb0fa325e65af41cc,PeriUn: Enhancing Unlearning by Selectively Forgetting Peripheral Samples,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38297,38297_M3SR-Multi-Scale-Multi-Perceptual-Mamba-for-Efficient-Spectral-Reconstruction.pdf,Privacy-Protection/38297_M3SR-Multi-Scale-Multi-Perceptual-Mamba-for-Efficient-Spectral-Reconstruction.pdf,Privacy-Protection,pdf,4041893,8724dfe99db5d1d1f958710529f55b48d1d039444d912215b476c879d0eb7bb8,M3SR: Multi-Scale Multi-Perceptual Mamba for Efficient Spectral Reconstruction,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38773,38773_Truth-Justice-and-Secrecy-Cake-Cutting-Under-Privacy-Constraints.pdf,Privacy-Protection/38773_Truth-Justice-and-Secrecy-Cake-Cutting-Under-Privacy-Constraints.pdf,Privacy-Protection,pdf,150069,45a8bdc5628a67ac5b306f113bf3771b68f18a62c97b58a54da5b2e8dc43cbcf,"Truth, Justice, and Secrecy: Cake Cutting Under Privacy Constraints",,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A39038,39038_PAGE-A-Unified-Approach-for-Federated-Graph-Unlearning.pdf,Privacy-Protection/39038_PAGE-A-Unified-Approach-for-Federated-Graph-Unlearning.pdf,Privacy-Protection,pdf,513176,682720675d5c9dca0ee6fe2955f165bc32de667e11059dba56988910df2d0646,PAGE: A Unified Approach for Federated Graph Unlearning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39051,39051_Differentially-Private-Linear-Programming-Reduced-Sub-Optimality-and-Guaranteed-Constraint.pdf,Privacy-Protection/39051_Differentially-Private-Linear-Programming-Reduced-Sub-Optimality-and-Guaranteed-Constraint.pdf,Privacy-Protection,pdf,166273,3238ba163d112392134b57e35d163b4dab0eb341f3948824879f22160af82b3d,Differentially Private Linear Programming: Reduced Sub-Optimality and Guaranteed Constraint Satisfaction,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39210,39210_FedSkeleton-Secure-Multi-Party-Graph-Skeleton-Construction-for-Privacy-Preserving-Federate.pdf,Privacy-Protection/39210_FedSkeleton-Secure-Multi-Party-Graph-Skeleton-Construction-for-Privacy-Preserving-Federate.pdf,Privacy-Protection,pdf,884413,0b2396987369b13d955ca5dede5952d27ae665f1deac51eadfde84a948407bf0,FedSkeleton: Secure Multi-Party Graph Skeleton Construction for Privacy-Preserving Federated Time-Series Forecasting,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39212,39212_InfoDecom-Decomposing-Information-for-Defending-Against-Privacy-Leakage-in-Split-Inference.pdf,Privacy-Protection/39212_InfoDecom-Decomposing-Information-for-Defending-Against-Privacy-Leakage-in-Split-Inference.pdf,Privacy-Protection,pdf,1409435,a1800e96927b42a685d5e6acbbc4f6039b2fd0da22b07937c4d2c08f76298c31,InfoDecom: Decomposing Information for Defending Against Privacy Leakage in Split Inference,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39307,39307_Federated-Graph-level-Clustering-Network-with-Attribute-Inference.pdf,Privacy-Protection/39307_Federated-Graph-level-Clustering-Network-with-Attribute-Inference.pdf,Privacy-Protection,pdf,10231621,16b79fdf4a2bf97c88544f24957c4c14efdee1dc6dee77cf110bb78d76f24d07,FedAI: Federated Graph-level Clustering Network with Attribute Inference,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39311,39311_Towards-Federated-Clustering-A-Client-wise-Private-Graph-Aggregation-Framework.pdf,Privacy-Protection/39311_Towards-Federated-Clustering-A-Client-wise-Private-Graph-Aggregation-Framework.pdf,Privacy-Protection,pdf,2876501,30c878cd250e752f95e4908e45d70ae1a31e9cf89bda201fdb5215312c2ab647,Towards Federated Clustering: A Client-wise Private Graph Aggregation Framework (SPP-FGC),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39333,39333_Venom-Liquid-Diffusion-Guided-Gradient-Inversion-for-Breaking-Differential-Privacy-in-Fede.pdf,Privacy-Protection/39333_Venom-Liquid-Diffusion-Guided-Gradient-Inversion-for-Breaking-Differential-Privacy-in-Fede.pdf,Privacy-Protection,pdf,10318496,2e57dc8875b55d03e9ac77cd57646434f3cc9b6eeb2e7a937fcb7f9b259931ce,Venom: Liquid Diffusion-Guided Gradient Inversion for Breaking Differential Privacy in Federated Learning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39338,39338_FedLAGC-Towards-High-Performance-System-Heterogeneous-Federated-Learning-via-Layer-Adaptiv.pdf,Privacy-Protection/39338_FedLAGC-Towards-High-Performance-System-Heterogeneous-Federated-Learning-via-Layer-Adaptiv.pdf,Privacy-Protection,pdf,286871,3eb208090727b2d5938a9167d7f63c3868757fb0e19d492eb6a20243668aa13e,FedLAGC: Towards High Performance System-Heterogeneous Federated Learning via Layer-Adaptive Submodel Extraction and Gradient Correction,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39373,39373_An-Information-Theoretic-Evaluation-Metric-for-Strong-Unlearning.pdf,Privacy-Protection/39373_An-Information-Theoretic-Evaluation-Metric-for-Strong-Unlearning.pdf,Privacy-Protection,pdf,345057,0d5a3ddbbea9937574fa698d658bbabe272daceb672a997017e5238a3d36a63f,An Information Theoretic Evaluation Metric for Strong Unlearning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39381,39381_PAGPL-Privacy-Aware-Graph-Prompt-Learning-Scheme-via-Adaptive-Perturbation-Estimated-Topol.pdf,Privacy-Protection/39381_PAGPL-Privacy-Aware-Graph-Prompt-Learning-Scheme-via-Adaptive-Perturbation-Estimated-Topol.pdf,Privacy-Protection,pdf,1199157,8cf27ddece533c9e281ac0a356f4147eb03d84ed5dfacb69a33112fbc2b6354d,PAGPL: Privacy-Aware Graph Prompt Learning Scheme via Adaptive Perturbation-Estimated Topology Recovery,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39431,39431_DIET-Machine-Unlearning-on-a-Data-Diet.pdf,Privacy-Protection/39431_DIET-Machine-Unlearning-on-a-Data-Diet.pdf,Privacy-Protection,pdf,1768912,357e834983af27e51baf198b60fa5fafdf5ec661d9e09f65c9a049bbb4137562,DIET: Machine Unlearning on a Data-Diet,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39496,39496_LLA-Enhancing-Security-and-Privacy-for-Generative-Models-with-Logic-Locked-Accelerators.pdf,Privacy-Protection/39496_LLA-Enhancing-Security-and-Privacy-for-Generative-Models-with-Logic-Locked-Accelerators.pdf,Privacy-Protection,pdf,1842659,b980c8b1bb5c9b2cb2620fac41aac3b2d047b7d0bdcb7cad930c6ac6a0a17886,LLA: Enhancing Security and Privacy for Generative Models with Logic-Locked Accelerators,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39502,39502_ReLUPruner-Rethinking-ReLU-Importance-with-Taylor-Expansion-for-Efficient-Private-Inferenc.pdf,Privacy-Protection/39502_ReLUPruner-Rethinking-ReLU-Importance-with-Taylor-Expansion-for-Efficient-Private-Inferenc.pdf,Privacy-Protection,pdf,9773637,7ab092786bc33ce9cf65c790ea1a2ad7444cca2ffc9630a2563efbc9b5a85280,ReLUPruner: Rethinking ReLU Importance with Taylor Expansion for Efficient Private Inference,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39510,39510_An-Improved-Privacy-and-Utility-Analysis-of-Differentially-Private-SGD-with-Bounded-Domain.pdf,Privacy-Protection/39510_An-Improved-Privacy-and-Utility-Analysis-of-Differentially-Private-SGD-with-Bounded-Domain.pdf,Privacy-Protection,pdf,604024,1db9902c82c4c740a39214db09019119b14b9b02bca7543068e71c8378045d33,An Improved Privacy and Utility Analysis of Differentially Private SGD with Bounded Domain and Smooth Losses,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A39524,39524_FedDNA-DNA-Sequence-Reconstruction-via-Deep-Evidential-Learning-and-Personalized-Federated.pdf,Privacy-Protection/39524_FedDNA-DNA-Sequence-Reconstruction-via-Deep-Evidential-Learning-and-Personalized-Federated.pdf,Privacy-Protection,pdf,5451378,0a25da56ab0723a9630f52871e9f49e98d4a86778233cd10e79a2425428beec3,FedDNA: DNA Sequence Reconstruction via Deep Evidential Learning and Personalized Federated Aggregation,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
